"","SoilType","WCR","Variety","Block","8-Heptadecene","(-)-Menthol","alpha-muurolene","Unknown RI 1061.3","3-Heptyl formate","1-Hexanol, 2-ethyl-","3-Octanone","Unknown RI 946.6","Ethanol, 2-(2-ethoxyethoxy)-","1-Decanol","Decanal","1-Dodecanol","Dodecanal","2-Ethylhexyl salicylate","trans-alpha-Bergamotene","Unknown RI 1026","Unknown RI 1677.1","3-Methyl-2-(2-methyl-2-butenyl)-furan","Unknown RI 888.7","beta-Selinene","3,6-dimethyl decane","beta-Pinene","2,4-Dimethyl-1-heptene","(E)-4,8-Dimethylnona-1,3,7-triene","Allyl butanoate","1-Butene, 4-isothiocyanato-","Sabinene","1-Octen-3-ol","Benzaldehyde, 3-ethyl-","Unknown RI 1205.1","Unknown RI 1081.4","beta-Bourbonene","Germacrene D","Heptanal","Hexanal, 2-ethyl-","Hexane, 2,3,4-trimethyl-","Isopentyl butanoate","Limonene","D-Isomenthone_11.42","Nonane, 2,2,4,4,6,8,8-heptamethyl-","n-Tridecan-1-ol","1-Undecanol","Octane, 2,2,6-trimethyl-","Octanoic acid","Orcinol","Unknown RI 1281.7","Unknown RI 1079.2","Unknown RI 1092.4","2,5-Cyclohexadiene-1,4-dione, 2,6-bis(1,1-dimethylethyl)-","Unknown RI 1434.1","2-Propenoic acid, 2-methyl-, 3,3,5-trimethylcyclohexyl ester","Camphene","alpha-Pinene","Unknown RI 1125.8","Unknown RI 1045.5","Caryophyllene","Unknown RI 1302.4","p-ethyl acetophenone","Benzothiazole","Unknown RI 899.2","Acetophenone","alpha-Phellandrene","Totals"
"C33","CCRadish","no","MastersChoice",5,0,0,0,0,0,0,0,0,0,0,0,34.4967030319945,0,1.61481775388774,2.87248997029983,0,0.62526809577972,0,0,1.84819616355634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46051904391283,0,0,0.894512628574219,0,29.9224762029825,0.62526809577972,0,0,0,0,0,0,3.12987450893105,0,22.790640445811,0,1.46519638565994,0,0,1.32096314206521,0.299010911117899,0,0,0,0,0,103.365936380352
"C34","CCRadish","yes","MastersChoice",5,0,13.4744878702358,3.33503421241235,0,0,1.85345761222466,4.33279442342241,1.5257862558012,0,5.3352613013629,0,0,0,2.17579094745672,9.35365401437515,0,4.53689475056415,105.72452873982,0,7.79388598902313,0,0,0,16.6142090637763,0,0,0.323651945694563,7.29083683757417,0,7.50884326102903,0,4.86565769024069,16.5890335778338,0,0,2.11003643791963,40.5501123408681,13.2875931684015,19.2233373626201,20.1529297196634,0,4.53689475056415,0,0,2.76274251536671,15.6202306528358,0,0,4.22082338895629,0,47.186391495494,0,5.03857039747368,0,24.4047013599523,0,2.69966785657418,2.92170614089022,1.0864326949964,2.43402656372097,3.28497668797531,0,424.15498202712
"C35","CCRadish","no","MastersChoice",5,0,0,0,0,0,0,0,0,0,0,0,1.23683119931957,0,0,0,0,1.57909779387401,0,0,0,0,0,0,0,0,0,0,0,0,0.931665811465245,0,0,4.88345504877788,0,0,1.48139920738022,0,0,0,0,0,1.57909779387401,0,0,0,0,0,0,3.45659433114949,0,18.6206925698569,0,1.87533656438557,0,0,0.95186844037685,0,0,0,0,0,0,36.5960387604597
"C36","CCRadish","no","MastersChoice",5,0,5.20908057754905,0,0,0,0,0,0,0,3.26367161689089,0,2.56642596490529,0,0,0.413558387374075,0,1.32207162481528,1.5820279555909,0,0,0,0,0,7.35680624728087,0,0,0,0,0,0,0,0,0,0,0,2.16698207019954,0,4.90971924989367,10.1304863844824,12.2970343542791,0,1.32207162481528,0,0,0,4.84754992949235,0,0,4.61992735001086,0,24.7418656746968,0,2.81144204992216,0,5.13766508617102,0,1.70898352364119,0,2.16539568730148,1.65313752646913,0,0,100.225902885781
"C37","CCRadish","yes","MastersChoice",5,0,0,1.91983832159801,0,0,0,0,0,0,2.03770988300588,0,17.6245173350873,0,1.6356387762273,1.30022529476386,0,2.19814129824952,0,0,0.96749484723596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.679999777056153,0,0,0.573365162397465,0,13.5417957039335,2.19814129824952,0,0,0,0,0,0,2.99531216158156,0.663387225998001,12.6820959881367,0,1.57475736784306,0,0,0.190548976637884,0,0,0,0,0,0,62.7829694180017
"C38","CCRadish","yes","MastersChoice",5,0,0,0,8.24882433963568,0,3.88131275550932,0.98119433548745,0,0,2.60797473834392,0,19.5984382004154,0.305566134162743,0,0.359962105539658,0,0.330276354655363,1.17330082585409,0,0,0,0,0,0,0,0,0,0,0,0,0,0.400767809879611,3.40572211758783,0,0,0,0,0,0.65260876119627,5.97732571335024,12.1579936586399,0.330276354655363,0,0,0,3.72806362522236,0,0,0,0,11.9470053016017,0,0,0,1.68915502578394,0,1.64639239743746,0,0,0,0,0,79.4221605549582
"C39","CCRadish","yes","MastersChoice",5,0,0,1.79299310459532,0,0,0,0,0,0,2.40807309129253,0,24.5341548063731,0.253121097202396,0,0.551087993841389,0,0.878093814605686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639783250579505,2.47064545841933,0,0,0,0,0,0.600402027774037,0,19.9969073411549,0.878093814605686,0,0,0,0.811070765607298,0,0,1.37361752794125,0.677557065564244,11.4787710760969,0,0,0,0,2.01500030209148,0,0,0,0,0,0,70.7835676122235
"C40","CCRadish","no","MastersChoice",5,0,13.2896331951554,2.3626670414363,27.2767860407787,14.1409163861796,20.9171474847088,152.415723522397,1.74413658286161,4.25037252987485,2.15148773090867,11.398127227989,8.32192963333308,0.900142626810644,2.81930686897522,5.14218360346827,6.38630263497882,2.66969332834887,48.1012134999435,0,5.3292584812819,12.641908936299,0,5.63296923171216,4.51218707193262,0,2.76683039320049,3.61264870773134,82.0005206209661,3.94641306041528,3.04350692358743,0,2.86791437774834,14.7622739526506,2.08606171614258,24.6702397002857,13.0628757017455,1.60642376799726,54.0367365964904,16.5024540011425,16.7232995703117,2.53085356917296,2.66969332834887,4.27656597974991,0,1.41516401607324,22.8615574572179,4.35539756259227,4.85293681729047,7.94305802634065,0,33.8610318729756,5.31444138437599,31.25938491245,1.97626646746576,31.3787492446109,6.65953330804973,4.53979023293934,3.08011599538026,2.90333269693701,2.57733990132892,4.04706330146001,3.91880025570219,776.513369080251
"C41","CCRadish","yes","MastersChoice",6,12.0578271333163,9.81730066095297,1.85743131352653,15.4205324678427,2.2950521971557,41.2123210905158,0,1.4559069436782,1.23332342132959,3.71747310580218,0,9.26241355460189,0,0,1.71107081903916,1.66885032089842,0.501948162396225,1.97848432621513,1.48145271567884,2.49193968609016,4.95559072539013,10.3543164642515,4.64909590829428,8.39373871968638,0.518761299762039,2.18705570697771,6.61298660449918,0,0,0,2.9662215036273,2.07787080753733,6.73821044320415,0,37.6445099437678,7.71667743951886,0,46.3775458235701,6.83787814242165,1.80783545719879,9.39258471454298,12.0578271333163,1.88858170432881,0.100316193798447,0.939677584558991,11.1039881302069,1.35185085454536,0,4.85107347310987,0,8.76368482117519,8.23284676521524,42.0327585679179,1.20180181938644,20.1666009538569,0.308237540601895,10.6090769045215,2.14828695279321,5.44314242697613,2.44428395086914,2.72402542832732,1.84842001887236,405.610688847668
"C42","CCRadish","yes","MastersChoice",6,3.17555897019109,5.26030880416461,1.32054651432524,0,1.78562165091483,15.3881167680709,0,0,0.737699749217219,8.74170190609835,1.1587839402134,0.664703691434642,0,0,1.94497388800417,1.02792642549933,1.35019984761324,1.4279560278937,0.49867275388982,2.24544584560801,3.69714966548228,4.03642866099607,0.688392034919648,7.79869050392335,0,1.46379296422438,4.04746489109569,0,0,0,2.03303724758928,2.04243163406277,6.41367604136332,0.389824825758356,15.859611645092,1.86812570319184,1.77644359577233,26.6569045178445,4.49268126697858,1.54287573409047,0.899913880124048,3.17555897019109,0.515091233053821,0,0.669371660014518,10.2838918619503,0.808379714515917,0,3.55755311418082,0,5.9836727675066,2.94756648578995,10.0260678003862,0,15.0098423981488,0,2.45315935681687,2.3055049533495,3.21766442421262,0.818630881413708,1.08744431427277,0.316420597123005,195.611482128574
"C43","CCRadish","yes","MastersChoice",6,0,4.7847196695334,1.36287400284972,11.2258457163129,2.87050485426778,16.5656187221479,0,0,0.905266250620592,2.48132518627423,0,1.27075492772039,0,0,1.09803196279737,1.31203996678669,1.0925978240838,1.5355513931761,1.1381494369828,1.71124119140547,3.82300980124542,7.86475615615723,3.06904795070349,8.68187711532107,0.879537964738093,1.41671716298348,5.42232389051882,0,0,0,2.20232361607272,0.944466530759256,0,0.380770415279918,23.1705161557199,5.94573613775324,0,29.9667067818493,4.32777240235328,1.6807014085931,1.97124296639396,1.0925978240838,1.51692154554623,0.104114271336705,0.663887888566885,6.89930809367151,0.898911262888795,0.584046287177961,2.8617137898596,0,5.39505171477898,6.65914217906623,4.49653573875748,0.869128724896789,12.7337215351549,0.147955449468297,4.18368281058101,0.671569920678355,1.94683893973119,0.649191511197147,1.02994472433833,1.55274631482188,206.059038088003
"C44","CCRadish","no","MastersChoice",6,9.40054176114713,5.98949816254242,2.43802349062506,43.6592243115445,1.24123375822525,22.6767289260665,0,0,1.56717664818179,3.39843684776359,0,5.40896119069825,0,0,1.53122779269029,2.83354201018173,1.75290518084496,1.67952131520199,1.57085484843147,1.80232184013952,6.91791497831602,7.92123805950212,4.765925420806,17.5249354540533,0,2.4097631928239,7.40338428233971,0,0,0,1.30356225050002,1.25543692599307,0,1.06843872749496,25.4746341533337,6.60566812002614,0,38.7629526081264,6.38410857624456,1.58888236537216,3.07746464768155,9.40054176114713,3.4417157704958,0,0.925011205674005,14.129512002044,3.2219802039709,0,2.91296296573562,0,11.1863935948594,2.72035477803136,6.60377997123167,0,21.317012655077,0,1.97125550950573,6.55838100060707,3.35937573611088,0,0,3.03130327456799,330.194088275957
"C45","CCRadish","no","MastersChoice",6,3.99867630236272,8.83952511243937,1.71959469145433,34.492004457128,0,29.8563154721285,0,0,0,7.65094300500237,0,2.14420595889597,0,0,0,1.92151074976477,3.84376448104455,1.23981150464054,0,0,3.90378340125062,6.32326102288392,2.47958610960282,9.64209268496815,0,0,5.23050512886808,0,0,0,0.515068904767107,0,0,0,37.7178947227705,8.72633868038585,0,52.0908156224621,5.90900365437805,2.2467823660086,2.12593380627056,3.99867630236272,0,0,0,10.3898030802122,0,0,0,0,7.76189153957059,1.80225880861577,30.4349307069687,0,15.913509437402,0,0,0,1.63345400908608,0,3.60878859476922,0,308.160730318465
"C46","CCRadish","no","MastersChoice",6,6.54002100092379,0.735720193373362,2.55306579254046,41.8130263666069,0,6.01289436604211,0,0,0,4.71861027960492,0,7.01170943313902,0,0,0.867475196487287,2.37288848541975,2.64780292239522,3.34207689483274,0,2.06887135985207,3.97237232946222,2.80707754538337,0.906552230764395,9.29163156575015,0,0,2.74167818391529,0,0,0,0.729849004167129,0,0,0,8.1543415437647,0,0,19.5351013413809,1.67839880730714,5.85354550160067,4.75509189165866,6.54002100092379,0,0,1.24513156275369,13.3248379546356,3.36661252577774,1.90617219023546,0,0,11.7040439984103,3.28041836653745,11.710821736901,1.69860746481807,12.0439115729707,0,5.55352670748812,0,0,0,0,0.610614831855414,214.09452214968
"C47","CCRadish","no","MastersChoice",6,14.6761850298576,7.07744999402276,2.99714003861681,44.7247791414625,3.44884043444255,26.0546418323535,0,0,1.40972204115638,1.29124611805089,0.993004960192452,6.0927035319157,0,0,2.19558427407165,3.43840092178615,2.86581262796169,1.97980807449595,1.95732937335638,2.26984410825755,7.78923144890574,11.3303273251264,6.56023527851864,16.4048345577407,0.887947196995472,3.15656558859624,8.93078961039605,0,3.30169555408508,0,4.36862172826622,2.93620922607132,0,0,35.8963636066235,7.658964195713,1.86657882092924,56.0713104631085,7.87435310995198,2.58829602333249,7.71329448818859,14.6761850298576,1.17650070517392,0,1.14340435683394,13.6832147592916,2.10969848949337,0,4.42162338922691,0,12.0457311444416,8.31279860639782,50.4459997967211,0,24.3550507020583,0.817976369460666,4.16161755588354,4.06570358185458,4.5258661655527,0,4.70506378222526,0,459.454545159023
"C48","CCRadish","yes","MastersChoice",6,7.30521211939453,8.24345024287624,2.28084820702604,60.560743614244,3.61859773823,25.1879509895069,0,1.63588829913445,1.44157148694185,8.62975143606151,1.41955277417242,5.15742861812888,0,0,1.47190750795155,2.87358826353223,0.787503806265585,2.81249209548635,3.02311812653191,3.51066529776289,7.70835139747817,11.3227844931346,0,18.9179029171253,0,2.94241840181254,8.88437351542244,0,0,0,0,2.56396799173698,0,0,38.5467134728254,0,1.38836542233434,56.6343347391877,8.84586235854012,4.65990749774296,4.17566979918223,7.30521211939453,1.73750556165825,0.224832984830875,0,14.9253891482751,3.95848142935961,0,4.80537955083587,0,10.8664273074281,3.98261305616964,34.4278508372391,0,21.5385107109725,0.729072165636435,5.53778070082228,1.08243441654848,4.34871795709587,1.07596470662709,8.13697645643224,2.04240419666979,433.276475935766
"D09","CCTriticale","yes","MastersChoice",2,0,1.81393051021248,4.22453378846097,72.4577650249871,4.86921713748168,42.3581348199555,0.700582802260337,0,3.47676437217579,8.81407099606215,2.09619277756777,8.06584782184055,0.80515914640032,2.04423895249334,5.28955551905204,2.70632841671357,4.43259219167995,2.83118946452315,1.42863101264798,8.23115434103972,6.81981036924521,18.110418104588,2.57900763609254,21.4894079171165,0,1.62429226019562,25.9206644000667,0,3.54881946935465,0,1.95649568182903,7.00790641085056,11.6046250550239,0.935322465731307,22.3422768558855,3.73056892051413,1.17755152315712,57.9222461740829,1.75736383031186,34.9128202724902,3.48168738569003,4.43259219167995,1.80867268926248,0,3.73541987213727,14.4143207052564,2.4774446645256,7.59621483522801,5.93916447634436,0.816720062426323,0,12.8270432231572,40.9202510578023,3.06209448101303,16.6257499160089,9.1456368335014,5.51144230847784,5.28789480197226,6.08796345722605,2.19517489387631,3.87158340186049,5.5664787538935,555.88903645343
"D10","CCTriticale","no","MastersChoice",2,0,0.517816450623697,3.87565734712245,49.7571891329628,1.69591372528521,25.4506056661278,4.36815562896832,0,3.54143129228447,6.53493744924,3.38234499477651,13.90736074867,0.6655577934244,0.32810107190288,4.17300834629439,1.88642570381941,2.57078448050396,1.42050755137814,1.14334857326244,5.75397762310348,4.20483146463592,9.44638648388584,2.34690959376999,11.227595156183,0,2.02748690232955,9.35908087260441,2.89643296967075,4.44199736713186,0,1.08333261272616,5.48896899660488,8.17318744924355,1.69776563656991,13.0719786638468,2.37205978111949,0,36.5865187521234,0,31.330890092409,13.6769773668597,2.57078448050396,0,0.612072111299886,2.27976296429075,11.4004023348616,1.83806265534553,0.573667734624546,4.48968555204688,0.993407913395615,0,17.7035081406239,31.1443276337095,2.21781877712362,8.00902650036061,5.96730730281134,6.00409969560939,3.66568758779299,2.79477456505996,2.44896999165826,4.11533145989223,2.15575360110992,401.389974743585
"D11","CCTriticale","no","MastersChoice",2,0,1.15869382313106,3.69858992684998,34.8265774997674,8.67867307724996,33.2541191308016,1.00069883831414,0,3.10082360439712,3.63258722932248,1.59835587700541,18.0429006580002,1.37688982883101,0.267744588010518,5.87066859063632,2.37036211351083,4.02470251354198,1.99274291677872,1.22469131679114,4.27094072052421,5.48273101561609,11.6909986106921,2.71983722748927,17.9761080603804,0,0,12.5842594636621,0,4.33959671232372,0,0,7.79264728254034,12.1126274467169,0,17.2833462734087,2.82303755119338,0,52.2019936204237,4.33959671232372,32.1529077897958,17.9195934052515,4.02470251354198,1.34933270089484,0.410999752714812,2.70888061829534,11.822364502862,3.25096706834487,2.16398369981997,5.26138476377921,0.97837267539956,0,10.662057904593,36.4509913874974,2.81310443174643,10.2516039277533,13.297421968486,4.58541589978185,2.32367371166122,3.17373108066015,1.78466917681512,3.79483316004837,3.3568142176488,456.275348587626
"D12","CCTriticale","no","MastersChoice",2,0,0.30849082540828,6.74857883013524,38.0338908404243,9.27001636083533,36.3417810964219,0.531424234061247,0,2.24921609833174,5.70872225805489,2.79192120394264,32.0085026946378,1.76868116487309,1.12251674804599,5.91822959502281,2.31308967000609,4.07078963994134,2.48758749884049,1.01982951772953,9.79100709120945,6.25822647487654,9.2839970213911,2.0476363603318,20.6715452607478,0,0,11.4086639857784,0,6.53170258503356,1.7103812938048,1.89655724238187,8.15941926587026,10.3671513230139,2.14617362969783,17.3851997406413,2.45361725181091,0,46.635559867989,6.53170258503356,39.6197430858057,32.2019166550331,4.07078963994134,1.86566136999006,0.81098507345579,4.38588166814072,14.3296714518876,2.86834683133746,0,5.81050302386186,3.76114002860326,0,9.27782689731975,27.4954086238712,2.74776713077057,11.2024600230092,8.38781190607152,6.96861349226359,5.58655483070611,3.81545827186757,2.67203867547124,8.06247908863839,1.66383711628769,513.576704140658
"D13","CCTriticale","yes","MastersChoice",2,4.62952312850743,0,3.86855989990251,30.5471599858305,1.35120630669427,21.1411394135132,0.716679738184502,0,3.20507112928206,9.03809155280015,5.28116088267269,41.3132751284754,1.17686837424901,0.825670384385873,5.10991807592928,1.76577802190989,0.951138422727454,1.0110369654139,0.713933617111542,4.43797691372836,4.26039997830665,6.59905620145547,1.97885044884036,21.054390142544,0,0,7.94354340509331,0,2.08928226965589,0,1.02562929432551,6.92299905927488,5.51980590755229,0,11.4000412214211,1.83269720072125,0,41.9078047438757,0,28.131865182833,29.9268920286464,0.951138422727454,1.21147144124257,2.04820547253437,2.1214657134916,9.66008112445844,0,0,1.57033115275697,3.24563565788978,1.11344886383974,13.5593694705682,23.862601581644,2.48002741106057,7.45802236794912,4.27285673232054,5.0496004102523,5.34678464183304,1.94601773699332,0,6.42286601983139,2.11244858548024,402.109817832738
"D14","CCTriticale","no","MastersChoice",2,0,2.47124687724629,7.18674271518466,59.5201432562662,6.05230521546644,47.3933364725388,12.026822963115,3.28696756919735,4.30455531627761,6.66323612227153,4.13752488214974,16.7359233127657,5.14242660287861,0.711054425748087,7.80492882230501,3.10156541347696,6.72924688037873,3.20011249915753,0.744373515645958,9.79648293306697,11.0419219768869,9.94098201282659,0.518344140583272,47.0138106860253,0,2.44735128478797,0,26.9999254250367,7.78744107802414,2.07270717753879,6.37336274046228,13.0821327160227,18.1404511823495,2.37611510900078,26.3922135148316,2.2641694573333,3.87391770388143,73.6966826186649,7.78744107802414,56.5835125137118,2.92717320458602,6.72924688037873,1.94084555959497,2.54492976367316,5.78597720611339,30.7236678002508,4.94055928701242,2.15768253534332,10.9755519064724,0,5.63315355755559,8.16553632509937,20.9316763535529,4.98605497223426,21.4762721717567,20.8093739566951,14.7005050652976,4.59556920710079,7.36104489566185,2.02525916698472,4.36759512477075,3.56332096817892,712.742474119443
"D15","CCTriticale","yes","MastersChoice",2,0,0,1.39301365732703,17.5978627670268,0,3.16473459320579,0.225697893238714,0,2.10914365236281,1.39183480840056,2.33916764485146,20.4996946886995,0,0,1.21377094992639,0,0,0,0,1.8122545091297,1.68129395480836,1.83597380112749,0,5.47617306271157,0,0,2.0849744788624,0,2.76267124190334,0,0,2.01772505637889,1.01156654273311,0.158102530128539,3.73581381131563,0,0,11.3885934472988,0,20.5777160468227,15.0416659264567,0,0,0.724922622540864,1.52918653725501,4.78240415895784,0,0,0,1.24524074686697,0,0,3.91377598387403,0,1.27697626785531,0.852583966266472,0,4.8582962188417,0,2.20757140273223,6.22544392132184,0,147.135846891229
"D16","CCTriticale","yes","MastersChoice",2,0,1.59953266703443,5.09739042370212,25.6997929351474,4.46442811699801,33.3157977269015,4.6434056726635,0,0.356785247566918,6.11206580281592,1.0535582081978,23.7966030909571,3.62361056683434,1.00317889478904,8.26784127679847,0.995025694818854,4.32989670435742,1.88064846697219,0,6.83121186127656,4.80978191261429,3.45257077833773,0,17.7487827695556,0,0,6.68857924781599,2.3281007884688,5.10923289786354,0,2.63804742542507,8.26489316593549,13.2766046338231,0,11.2459667394709,0,0,36.2976152530774,5.10923289786354,37.4388548937615,14.3447528895255,4.32989670435742,0,1.11997684837291,3.90939577110465,15.9869054805601,1.12421132048598,0,3.7239881771291,4.17899322676506,0,5.15873700880904,0,3.81584863586105,12.831395967447,9.67345463397427,6.9310113184848,3.27624660524372,3.69529087823084,1.95064812252573,3.23745383332393,0.861323315095053,387.628567499141
"D17","CCTriticale","no","MastersChoice",3,5.38136851896707,250.594643581694,14.3240695811047,81.059951041942,19.0038226822148,146.564221808596,3.11448994391375,0,4.1628007973662,7.88234430121769,0,10.8754033076376,1.85738087699984,4.43086805679517,21.0349086135483,14.7089602678038,14.3416398654641,6.14509420920912,3.84520257928093,10.2303974795809,28.0082673120235,36.9304786113382,11.3285633671613,95.9193300504714,0,5.40437617367836,61.0490707470838,5.52968523948752,7.56188710835958,3.82014079408799,0,36.7051899644351,49.695953239317,6.40445251253602,65.5501107204895,10.3002276443845,16.3284278445112,164.762324500841,7.56188710835958,52.3498839201943,2.32043091515826,14.3416398654641,10.3868108846784,0,6.25451111677231,53.4416582998844,24.5346679218886,6.66596365320156,40.8314283481939,0,3.37820034793645,44.9838178958972,138.808778676333,5.89059393107901,42.238174910056,15.601419380317,28.9734742125345,6.52130533510437,16.9406483403555,2.5595352135523,18.1021169817058,6.53537435555993,1774.07837495777
